Filename	Label	seg_Start	seg_End	t_ms	H1c	H2c	H4c	A1c	A2c	A3c	H2Kc	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H42Kc	H2KH5Kc	CPP	Energy	HNR05	HNR15	HNR25	HNR35	SHR	H1u	H2u	H4u	A1u	A2u	A3u	H2Ku	H5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	H42Ku	H2KH5Ku	strF0	sF0	pF0	shrF0	oF0	sF1	sF2	sF3	sF4	pF1	pF2	pF3	pF4	oF1	oF2	oF3	oF4	sB1	sB2	sB3	sB4	pB1	pB2	pB3	pB4	oB1	oB2	oB3	oB4	epoch	soe	
25e-cab-w_Audio.mat	"a"	585.504	868.719	586.000	-9.086	-16.920	-8.099	-27.039	-15.800	-7.192	-9.741	7.834	-8.821	17.954	6.714	-1.893	1.642	9.183	13.193	0.609	14.460	21.251	26.138	27.551	0.000	-6.624	-7.775	-14.604	-7.063	-17.147	-11.479	-21.826	-18.924	1.151	6.829	0.439	10.524	4.856	7.222	0	224.220	0.000	238.073	328.406	0	410.143	2569.579	3437.730	4559.817	419.380	2608.460	3528.088	4905.398	0	0	0	0	79.682	167.550	269.953	1140.931	233.228	349.344	216.720	486.141	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	587.000	-8.278	-16.404	-7.406	-26.158	-15.235	-6.399	-9.139	8.127	-8.998	17.880	6.957	-1.879	1.733	9.194	13.301	0.666	13.631	20.945	25.966	27.232	0.000	-5.748	-6.962	-14.256	-6.309	-16.791	-10.888	-21.421	-18.333	1.214	7.293	0.561	11.043	5.140	7.165	0	223.425	0.000	238.335	324.301	0	418.732	2568.195	3434.047	4519.993	420.360	2605.643	3501.795	4891.831	0	0	0	0	75.150	162.690	262.377	935.014	173.132	297.790	227.602	558.187	0	0	0	0	1.000	0.011	
25e-cab-w_Audio.mat	"a"	585.504	868.719	588.000	-7.526	-16.112	-6.570	-25.255	-14.402	-5.542	-8.572	8.586	-9.542	17.729	6.876	-1.985	2.002	9.408	13.315	1.038	12.861	20.704	25.813	26.941	0.000	-4.941	-6.205	-13.724	-5.510	-16.139	-10.197	-21.046	-17.980	1.264	7.519	0.568	11.198	5.255	7.322	0	222.936	245.570	238.597	354.151	0	433.601	2568.945	3429.401	4496.534	424.430	2601.181	3473.486	4876.415	0	0	0	0	74.671	156.567	245.414	858.801	140.581	253.329	240.629	678.108	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	589.000	-6.801	-15.659	-6.084	-24.279	-13.541	-4.789	-8.018	8.858	-9.575	17.477	6.739	-2.012	1.934	9.925	13.253	1.303	12.259	20.490	25.629	26.584	0.000	-4.169	-5.210	-13.508	-4.616	-15.436	-9.579	-20.616	-17.943	1.041	8.298	0.447	11.266	5.409	7.108	0	222.889	247.778	238.858	354.151	0	447.037	2570.542	3425.869	4475.219	430.402	2595.907	3445.456	4854.297	0	0	0	0	69.425	152.489	228.599	807.586	120.255	219.606	252.557	854.800	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	590.000	-6.126	-15.273	-5.413	-23.266	-12.612	-4.091	-7.449	9.146	-9.859	17.140	6.486	-2.036	2.036	10.294	13.163	1.477	11.454	20.094	25.274	26.045	0.000	-3.451	-4.295	-13.088	-3.677	-14.651	-8.996	-20.196	-17.743	0.843	8.793	0.225	11.200	5.544	7.108	0	223.561	248.798	239.120	358.634	0	455.311	2568.339	3422.274	4454.864	437.497	2590.834	3421.444	4815.888	0	0	0	0	62.740	152.771	214.026	793.228	105.277	194.306	259.786	1072.983	0	0	0	0	1.000	0.045	
25e-cab-w_Audio.mat	"a"	585.504	868.719	591.000	-5.293	-14.733	-4.481	-22.210	-11.509	-3.359	-6.658	9.440	-10.252	16.917	6.216	-1.934	2.177	10.691	13.308	1.578	10.731	19.795	25.017	25.597	0.263	-2.579	-3.255	-12.392	-2.686	-13.682	-8.365	-19.493	-17.350	0.676	9.137	0.107	11.103	5.786	7.100	0	224.438	249.357	239.382	289.589	0	462.296	2570.788	3420.916	4441.684	445.085	2586.923	3404.766	4753.150	0	0	0	0	56.114	145.885	199.009	750.548	92.303	174.659	259.948	1245.445	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	592.000	-4.313	-14.141	-3.717	-21.053	-10.514	-2.804	-5.906	9.828	-10.425	16.740	6.201	-1.509	2.190	11.357	13.344	2.089	10.052	19.492	24.762	25.153	0.000	-1.562	-2.205	-11.848	-1.586	-12.808	-7.897	-18.858	-17.264	0.643	9.642	0.024	11.245	6.335	7.011	0	225.530	250.106	239.644	406.706	0	470.322	2570.587	3421.891	4435.126	452.720	2584.568	3396.125	4685.795	0	0	0	0	51.465	143.372	192.522	741.252	79.990	158.610	252.333	1263.360	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	593.000	-3.320	-13.461	-2.955	-19.757	-9.561	-2.358	-5.473	10.141	-10.506	16.437	6.242	-0.962	2.518	11.882	13.651	2.451	9.624	19.429	24.694	24.838	0.000	-0.536	-1.100	-11.293	-0.343	-11.966	-7.527	-18.479	-17.355	0.564	10.194	-0.193	11.430	6.991	7.186	0	226.571	250.981	239.906	245.904	0	476.240	2571.208	3421.129	4421.388	460.182	2583.407	3393.633	4634.239	0	0	0	0	46.167	140.495	183.449	722.172	68.242	144.824	238.599	1170.834	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	594.000	-2.143	-12.708	-2.200	-18.493	-8.549	-2.002	-4.954	10.565	-10.508	16.350	6.406	-0.141	2.753	12.479	13.942	2.680	9.295	19.451	24.708	24.622	0.830	0.674	0.064	-10.736	0.874	-11.054	-7.238	-18.051	-17.433	0.610	10.800	-0.200	11.727	7.911	7.314	0	228.136	251.721	240.168	245.904	0	480.794	2568.855	3419.936	4413.954	467.389	1807.994	2582.701	3394.761	0	0	0	0	41.978	137.441	180.542	732.597	57.486	7471.213	132.666	222.297	0	0	0	0	1.000	0.139	
25e-cab-w_Audio.mat	"a"	585.504	868.719	595.000	-1.218	-11.971	-1.336	-17.078	-7.648	-1.679	-4.577	10.753	-10.635	15.860	6.430	0.461	3.241	12.958	14.019	2.800	8.919	19.453	24.723	24.455	0.595	1.632	1.233	-10.071	2.243	-10.247	-6.978	-17.698	-17.535	0.400	11.303	-0.611	11.879	8.610	7.627	0	231.497	252.143	240.430	242.830	0	484.678	2568.183	3420.599	4410.023	474.266	1858.163	2581.801	3397.847	0	0	0	0	37.910	135.657	175.875	731.174	48.132	5857.174	122.086	206.781	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	596.000	-0.186	-11.172	-0.656	-15.785	-6.783	-1.385	-4.241	10.986	-10.516	15.599	6.597	1.199	3.585	13.829	14.329	3.003	8.342	19.276	24.582	24.125	0.522	2.699	2.473	-9.580	3.494	-9.461	-6.740	-17.389	-18.071	0.226	12.053	-0.796	12.159	9.439	7.809	0	235.035	252.859	240.692	242.830	0	489.004	2565.646	3421.443	4405.651	480.711	1773.726	2580.333	3402.192	0	0	0	0	35.210	134.585	173.708	731.398	40.377	5306.417	113.383	193.927	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	597.000	0.892	-10.178	-0.003	-14.204	-5.879	-1.007	-3.771	11.071	-10.176	15.096	6.771	1.899	3.768	14.675	14.470	3.406	8.124	19.434	24.742	24.097	0.492	3.810	3.915	-9.107	5.038	-8.623	-6.414	-16.953	-18.445	-0.104	13.022	-1.228	12.433	10.224	7.846	0	238.146	253.399	240.953	242.830	0	492.210	2562.108	3422.377	4403.929	486.632	1662.818	2578.084	3407.640	0	0	0	0	32.573	133.686	172.531	737.792	34.219	5042.865	107.056	184.439	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	598.000	2.207	-9.123	0.754	-12.811	-4.986	-0.745	-3.362	11.330	-9.876	15.018	7.194	2.952	4.116	15.336	14.584	3.697	7.869	19.503	25.003	24.222	0.481	5.148	5.294	-8.448	6.418	-7.732	-6.150	-16.524	-18.698	-0.146	13.743	-1.270	12.879	11.298	8.075	0	240.787	253.762	241.215	242.830	0	494.985	2557.753	3423.104	4401.342	491.976	1555.792	2574.803	3414.238	0	0	0	0	31.378	133.560	173.706	749.134	29.528	4817.315	103.753	178.627	0	0	0	0	1.000	0.131	
25e-cab-w_Audio.mat	"a"	585.504	868.719	599.000	3.116	-7.687	1.413	-11.148	-4.115	-0.481	-3.396	10.803	-9.101	14.264	7.231	3.597	4.809	15.590	14.842	3.891	7.676	19.497	25.034	24.101	0.456	6.071	6.942	-7.840	8.072	-6.823	-5.858	-16.450	-18.986	-0.871	14.783	-2.001	12.894	11.929	8.610	0	242.845	253.702	241.477	242.830	0	497.360	2553.213	3423.865	4401.495	496.739	1487.182	2570.078	3422.006	0	0	0	0	29.997	132.476	174.502	757.866	26.109	4508.925	104.182	176.870	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	600.000	4.149	-6.740	1.999	-9.783	-3.442	-0.446	-3.158	10.889	-8.739	13.932	7.591	4.595	5.157	15.844	15.025	3.994	7.685	19.751	25.350	24.308	0.423	7.036	8.531	-7.018	9.604	-5.882	-5.568	-15.890	-19.003	-1.495	15.549	-2.568	12.917	12.604	8.872	0	244.821	253.272	242.001	242.830	0	499.963	2547.205	3425.172	4403.113	500.968	1465.158	2563.302	3430.740	0	0	0	0	29.418	133.209	178.386	769.830	23.758	4134.616	108.894	179.724	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	601.000	5.287	-5.343	2.660	-8.222	-2.969	-0.748	-3.132	10.630	-8.003	13.510	8.256	6.035	5.792	15.946	15.118	4.349	7.581	19.672	25.188	24.030	0.396	8.044	10.834	-5.999	11.429	-5.031	-5.522	-15.420	-19.078	-2.791	16.834	-3.385	13.075	13.566	9.421	0	246.601	253.198	245.620	503.675	0	502.342	2539.272	3425.745	4403.322	504.763	1466.148	2553.799	3439.956	0	0	0	0	28.909	135.209	184.790	782.813	22.315	3798.124	117.929	187.769	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	602.000	6.277	-4.117	3.162	-6.510	-2.402	-1.068	-2.873	10.394	-7.279	12.787	8.679	7.344	6.034	16.523	15.380	4.537	7.804	19.950	25.388	24.127	0.377	8.963	12.734	-5.254	13.305	-4.167	-5.641	-14.797	-19.395	-3.771	17.988	-4.342	13.130	14.604	9.543	0	248.498	253.230	247.770	503.675	0	504.028	2529.410	3425.469	4406.929	508.262	1467.026	2541.232	3449.054	0	0	0	0	30.384	139.704	192.286	792.009	21.678	3582.764	130.443	201.084	0	0	0	0	1.000	0.150	
25e-cab-w_Audio.mat	"a"	585.504	868.719	603.000	7.363	-3.031	3.594	-5.079	-1.993	-1.352	-2.619	10.394	-6.625	12.442	9.356	8.715	6.213	17.091	15.629	4.636	7.114	19.075	24.507	23.306	0.362	9.968	14.562	-4.558	14.923	-3.459	-5.667	-14.248	-19.710	-4.594	19.120	-4.955	13.427	15.635	9.690	0	250.217	253.122	248.840	503.675	0	505.814	2520.511	3424.663	4408.863	511.613	1456.407	2526.232	3457.494	0	0	0	0	30.508	143.976	202.937	808.505	21.799	3500.640	144.572	218.508	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	604.000	8.142	-2.048	4.117	-3.807	-1.554	-1.384	-2.234	10.191	-6.165	11.949	9.697	9.527	6.351	17.461	15.836	4.671	6.846	18.441	23.816	22.685	0.344	10.682	16.201	-3.806	16.351	-2.747	-5.488	-13.518	-19.696	-5.519	20.006	-5.670	13.429	16.170	9.712	0	251.079	252.563	249.412	516.506	0	507.534	2508.627	3421.008	4411.202	514.938	1430.960	2510.665	3464.692	0	0	0	0	32.158	150.164	219.663	830.996	22.648	3485.633	158.088	237.581	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	605.000	8.787	-1.205	4.610	-2.657	-1.132	-1.453	-1.979	9.992	-5.815	11.443	9.919	10.240	6.590	17.789	15.955	4.697	6.666	17.778	23.079	22.025	0.336	11.280	17.566	-3.129	17.620	-2.086	-5.394	-13.040	-19.769	-6.286	20.695	-6.340	13.365	16.674	9.911	0.840	251.796	252.240	250.135	516.506	0	509.140	2496.288	3414.678	4412.186	518.336	1396.299	2496.861	3469.708	0	0	0	0	33.755	157.501	238.473	852.728	24.218	3412.606	169.790	255.950	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	606.000	9.303	-0.373	5.058	-1.589	-0.628	-1.490	-1.852	9.675	-5.431	10.891	9.931	10.793	6.911	17.817	15.752	4.668	6.552	17.186	22.438	21.486	0.333	11.766	18.761	-2.543	18.774	-1.374	-5.302	-12.597	-19.669	-6.996	21.305	-7.009	13.139	17.068	10.054	1.338	252.550	252.148	251.017	516.506	0	510.748	2482.183	3402.285	4412.572	521.898	1362.480	2486.308	3471.105	0	0	0	0	37.044	169.728	261.842	870.252	26.544	3197.593	180.362	273.266	0	0	0	0	1.000	0.149	
25e-cab-w_Audio.mat	"a"	585.504	868.719	607.000	9.569	0.289	5.292	-0.748	-0.279	-1.516	-1.775	9.280	-5.003	10.317	9.848	11.085	7.068	18.116	15.734	4.645	6.563	16.773	21.935	21.106	0.329	12.011	19.684	-2.196	19.685	-0.825	-5.225	-12.261	-19.891	-7.674	21.880	-7.675	12.835	17.236	10.065	1.874	253.089	252.179	251.748	516.506	0	511.828	2462.781	3391.970	4415.523	525.737	1331.788	2479.057	3467.075	0	0	0	0	39.403	169.500	259.638	840.345	29.724	2893.069	192.088	291.375	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	608.000	9.825	0.991	5.570	-0.026	-0.373	-1.431	-1.452	8.834	-4.579	9.851	10.198	11.256	7.022	18.075	15.930	4.623	6.665	16.428	21.565	20.874	0.329	12.256	20.476	-1.842	20.454	-0.744	-5.058	-11.629	-19.527	-8.220	22.318	-8.198	13.000	17.315	9.787	2.423	253.210	251.796	252.146	516.506	0	513.531	2452.147	3367.872	4406.049	530.007	1302.541	2474.146	3455.627	0	0	0	0	44.203	183.915	290.352	849.351	33.920	2600.929	208.062	311.852	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	609.000	10.005	1.614	6.243	0.580	-0.597	-1.565	-1.173	8.391	-4.629	9.425	10.602	11.570	7.416	18.294	16.144	4.326	6.681	16.070	21.209	20.654	0.339	12.434	21.106	-1.124	21.088	-0.810	-5.131	-11.150	-19.467	-8.672	22.230	-8.655	13.244	17.565	10.026	2.972	253.079	252.051	252.849	516.506	0	514.885	2439.597	3346.602	4400.316	534.904	1274.949	2470.240	3435.298	0	0	0	0	49.569	194.228	298.753	832.259	39.343	2368.635	230.797	332.246	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	610.000	10.300	2.144	6.575	1.110	-0.758	-1.744	-1.360	8.156	-4.432	9.190	11.058	12.044	7.935	18.060	16.540	4.268	7.033	16.012	21.115	20.701	0.363	12.730	21.647	-0.759	21.638	-0.822	-5.263	-11.053	-19.420	-8.918	22.407	-8.908	13.551	17.992	10.294	3.513	252.897	252.269	253.374	516.506	0	516.342	2426.851	3334.434	4400.557	540.640	1249.382	2465.914	3407.127	0	0	0	0	57.571	208.243	297.136	765.677	46.227	2189.072	259.704	344.548	0	0	0	0	1.000	0.151	
25e-cab-w_Audio.mat	"a"	585.504	868.719	611.000	10.523	2.598	6.458	1.583	-0.989	-2.110	-1.454	7.925	-3.860	8.941	11.512	12.634	7.911	18.270	16.739	4.160	7.419	15.894	20.935	20.704	0.384	12.956	22.126	-0.852	22.125	-0.905	-5.594	-10.954	-19.723	-9.170	22.978	-9.169	13.861	18.550	10.102	4.059	252.596	252.328	253.669	516.506	0	518.385	2414.863	3324.300	4403.448	547.422	1225.176	2459.897	3376.269	0	0	0	0	65.682	218.858	285.894	701.729	54.794	2035.105	288.723	340.410	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	612.000	10.559	2.863	6.703	1.879	-1.323	-2.238	-1.546	7.696	-3.840	8.680	11.882	12.797	8.249	17.941	17.085	4.096	7.640	15.650	20.663	20.578	0.415	12.995	22.430	-0.588	22.430	-1.098	-5.698	-10.769	-19.486	-9.435	23.018	-9.435	14.093	18.693	10.181	4.574	251.748	251.802	253.607	252.168	0	520.747	2408.867	3320.093	4406.450	555.499	1200.970	2451.711	3349.520	0	0	0	0	78.223	228.627	272.383	638.860	65.244	1888.276	307.854	319.747	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	613.000	10.473	3.016	6.815	2.064	-1.592	-2.327	-1.164	7.457	-3.800	8.408	12.064	12.799	7.980	18.185	17.363	3.680	9.013	16.586	21.432	21.319	0.456	12.912	22.622	-0.457	22.622	-1.228	-5.772	-10.240	-19.349	-9.710	23.079	-9.709	14.140	18.684	9.783	5.086	250.687	251.536	253.075	252.168	0	522.628	2398.877	3316.060	4406.197	565.228	1175.765	2441.984	3330.550	0	0	0	0	93.020	243.592	267.050	597.477	77.693	1749.070	310.262	291.073	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	614.000	10.493	3.108	7.283	2.173	-1.809	-2.516	-1.135	7.385	-4.175	8.319	12.302	13.008	8.418	18.300	17.651	3.574	9.045	16.079	20.924	21.013	0.512	12.935	22.737	0.032	22.736	-1.307	-5.955	-10.001	-19.435	-9.802	22.705	-9.801	14.242	18.890	10.033	5.589	249.475	251.335	252.917	252.168	0	523.563	2390.626	3313.880	4404.222	577.137	1149.673	2431.691	3318.955	0	0	0	0	113.651	254.178	257.789	553.634	91.988	1630.849	298.077	264.156	0	0	0	0	1.000	0.128	
25e-cab-w_Audio.mat	"a"	585.504	868.719	615.000	10.580	3.235	7.344	2.207	-2.088	-2.686	-1.048	7.346	-4.109	8.374	12.668	13.267	8.392	18.803	18.010	3.424	9.159	15.617	20.391	20.643	0.571	13.019	22.782	0.143	22.782	-1.435	-6.113	-9.770	-19.850	-9.764	22.639	-9.763	14.454	19.132	9.913	6.101	248.222	251.095	253.188	249.016	0	531.416	2385.160	3315.208	4404.272	591.883	1123.353	2421.340	3312.745	0	0	0	0	135.078	275.685	258.638	524.573	107.364	1549.939	279.718	245.312	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	616.000	10.444	3.305	7.549	2.104	-2.336	-2.816	-0.662	7.139	-4.244	8.341	12.780	13.260	8.211	18.684	18.193	3.342	10.888	16.752	21.282	21.436	0.638	12.873	22.696	0.420	22.696	-1.523	-6.234	-9.168	-19.346	-9.823	22.277	-9.823	14.396	19.107	9.587	6.576	247.112	250.113	253.569	249.016	0	536.343	2373.626	3317.756	4400.406	609.955	1097.460	2410.917	3310.168	0	0	0	0	167.033	288.193	257.288	502.930	121.978	1519.131	263.286	237.384	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	617.000	10.261	3.379	7.777	1.908	-2.555	-3.058	-0.386	6.882	-4.398	8.353	12.816	13.318	8.163	18.824	18.500	3.017	10.771	16.093	20.588	20.930	0.728	12.675	22.534	0.747	22.524	-1.569	-6.460	-8.697	-19.209	-9.859	21.787	-9.849	14.244	19.135	9.444	7.027	246.294	249.211	253.370	249.016	0	543.615	2364.500	3318.086	4394.407	630.988	1073.409	2400.153	3309.962	0	0	0	0	206.328	299.726	254.989	492.277	132.799	1544.625	253.195	241.112	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	618.000	10.188	3.443	8.207	1.586	-2.812	-3.244	-0.411	6.745	-4.764	8.602	13.000	13.432	8.618	18.788	18.726	2.910	10.711	15.483	19.777	20.291	0.838	12.581	22.277	1.309	22.235	-1.634	-6.621	-8.422	-19.198	-9.696	20.969	-9.654	14.215	19.202	9.731	7.457	245.641	248.551	253.422	249.016	0	554.633	2354.544	3319.743	4388.366	653.142	1054.627	2388.762	3311.046	0	0	0	0	258.127	307.565	257.516	491.443	136.850	1623.939	250.479	256.001	0	0	0	0	1.000	0.113	
25e-cab-w_Audio.mat	"a"	585.504	868.719	619.000	10.280	3.550	8.457	1.050	-3.238	-3.595	-0.067	6.730	-4.907	9.231	13.518	13.875	8.524	19.242	18.908	2.768	10.452	14.801	19.031	19.755	0.956	12.640	21.922	1.770	21.755	-1.816	-6.900	-7.841	-19.309	-9.282	20.152	-9.115	14.455	19.540	9.611	7.903	245.050	247.881	253.631	249.016	0	586.666	2346.381	3321.503	4384.622	673.650	1046.408	2376.615	3312.346	0	0	0	0	332.373	324.438	261.992	490.684	133.567	1744.485	254.260	280.422	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	620.000	10.143	3.643	8.262	0.284	-3.504	-3.857	-0.087	6.500	-4.619	9.859	13.648	14.000	8.349	19.205	19.234	2.706	10.017	13.796	17.882	18.730	0.000	12.463	21.497	1.825	21.058	-1.813	-7.075	-7.584	-19.292	-9.033	19.672	-8.594	14.276	19.539	9.409	8.333	244.462	246.525	253.947	249.016	0	601.252	2331.607	3321.159	4378.719	690.524	1053.749	2363.780	3312.913	0	0	0	0	476.404	327.060	266.526	498.285	125.327	1885.994	262.952	311.327	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	621.000	10.135	3.941	7.870	-0.164	-3.949	-4.045	-0.184	6.194	-3.929	10.299	14.084	14.180	8.054	19.184	19.680	2.524	9.664	13.056	17.162	18.176	0.000	12.391	21.090	1.963	20.766	-1.825	-7.025	-7.257	-19.368	-8.699	19.127	-8.375	14.216	19.416	9.220	8.756	244.077	245.061	253.121	245.904	0	714.936	2319.851	3320.685	4373.769	703.420	1079.076	2350.399	3312.228	0	0	0	0	222.874	328.702	269.452	508.097	115.318	2026.521	274.928	344.079	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	622.000	10.130	4.203	7.921	-0.618	-4.370	-4.139	-0.612	5.927	-3.718	10.748	14.500	14.270	8.534	18.812	19.921	2.452	9.044	12.015	16.175	17.364	0.000	12.320	20.632	2.559	20.472	-1.808	-6.876	-7.120	-19.424	-8.313	18.073	-8.152	14.128	19.196	9.680	9.141	243.776	244.217	252.690	245.904	0	718.408	2307.277	3318.230	4367.960	713.047	1121.484	2336.531	3310.458	0	0	0	0	190.951	326.213	273.372	522.257	105.756	2146.151	288.683	372.773	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	623.000	10.187	4.411	7.833	-1.049	-4.664	-4.210	-1.385	5.776	-3.422	11.236	14.851	14.397	9.218	18.120	20.174	2.374	11.231	13.829	17.628	18.535	0.000	12.309	20.113	3.023	20.202	-1.663	-6.706	-7.293	-19.505	-7.804	17.091	-7.892	13.972	19.015	10.316	9.478	243.555	243.789	252.495	245.904	0	718.978	2294.234	3314.466	4364.832	720.341	1177.039	2322.107	3308.362	0	0	0	0	168.719	328.943	274.411	537.343	97.693	2226.838	302.725	391.384	0	0	0	0	1.000	0.108	
25e-cab-w_Audio.mat	"a"	585.504	868.719	624.000	10.093	4.636	7.627	-1.464	-5.021	-4.511	-2.311	5.457	-2.992	11.557	15.113	14.604	9.939	17.176	20.453	2.340	11.460	13.786	17.489	18.416	0.000	12.147	19.604	3.389	19.953	-1.569	-6.762	-7.600	-19.487	-7.457	16.215	-7.806	13.716	18.908	10.989	9.764	243.288	243.037	252.421	245.904	0	726.054	2277.117	3309.864	4361.125	726.071	1239.044	2307.025	3306.787	0	0	0	0	154.869	317.161	273.601	554.686	91.452	2253.824	315.480	395.689	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	625.000	10.102	4.890	7.236	-1.877	-5.474	-4.670	-2.616	5.213	-2.346	11.980	15.576	14.773	9.852	16.764	20.640	2.292	11.782	13.805	17.439	18.403	0.000	12.087	19.118	3.584	19.709	-1.565	-6.675	-7.411	-19.380	-7.031	15.533	-7.622	13.652	18.762	10.995	10.026	243.069	242.461	251.105	245.904	0	731.097	2261.581	3305.544	4360.104	730.779	1298.719	2291.275	3306.109	0	0	0	0	148.083	310.940	271.806	570.177	87.024	2221.979	325.362	385.080	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	626.000	10.114	5.097	7.097	-2.292	-5.773	-4.718	-3.085	5.017	-2.000	12.406	15.888	14.832	10.182	16.365	21.157	2.312	12.162	13.869	17.427	18.415	0.000	12.029	18.582	4.041	19.467	-1.405	-6.481	-7.285	-19.450	-6.553	14.541	-7.438	13.434	18.510	11.325	10.281	242.770	242.120	250.076	245.904	0	733.682	2247.672	3300.907	4358.781	734.837	1347.799	2275.031	3306.164	0	0	0	0	144.357	301.642	269.482	589.028	84.301	2140.277	330.948	362.759	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	627.000	10.105	5.269	7.067	-2.688	-6.119	-4.913	-3.642	4.836	-1.799	12.792	16.223	15.018	10.709	15.768	21.587	2.294	12.517	13.857	17.318	18.329	0.000	11.949	18.007	4.614	19.244	-1.290	-6.433	-6.984	-19.410	-6.058	13.394	-7.295	13.239	18.382	11.597	10.520	242.381	241.966	249.425	242.830	0	735.170	2230.929	3292.390	4358.520	738.499	1381.682	2258.717	3306.573	0	0	0	0	148.449	292.130	268.869	610.920	83.184	2026.561	331.183	333.948	0	0	0	0	1.000	0.112	
25e-cab-w_Audio.mat	"a"	585.504	868.719	628.000	10.054	5.505	6.869	-3.051	-6.340	-5.115	-4.484	4.549	-1.364	13.105	16.394	15.169	11.353	15.143	21.877	2.292	14.378	15.397	18.551	19.348	0.000	11.828	17.497	5.030	19.056	-1.045	-6.408	-6.968	-19.627	-5.669	12.467	-7.228	12.873	18.236	11.997	10.759	241.889	241.859	248.606	242.830	0	739.227	2214.327	3287.408	4359.997	741.939	1400.132	2242.997	3306.942	0	0	0	0	150.918	277.908	262.282	628.446	83.638	1897.788	325.648	303.631	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	629.000	10.122	5.775	6.532	-3.412	-6.420	-5.123	-5.165	4.347	-0.756	13.534	16.542	15.245	11.696	14.327	22.223	2.283	16.295	16.997	19.868	20.447	0.000	11.826	17.022	5.317	18.874	-0.653	-6.203	-6.692	-19.492	-5.196	11.705	-7.047	12.479	18.030	12.009	10.983	241.412	241.173	246.496	242.830	0	742.549	2199.264	3283.278	4363.139	745.278	1405.752	2228.588	3306.816	0	0	0	0	159.583	267.272	259.038	646.913	85.682	1765.678	314.831	275.393	0	0	0	0	0.000	0	
25e-cab-w_Audio.mat	"a"	585.504	868.719	630.000	10.109	6.008	6.274	-3.773	-6.699	-5.306	-4.881	4.100	-0.266	13.882	16.808	15.415	11.156	14.816	22.472	2.290	18.295	18.662	21.191	21.522	0.000	11.743	16.515	5.694	18.692	-0.457	-6.177	-5.932	-19.697	-4.772	10.821	-6.949	12.200	17.920	11.626	11.253	240.849	240.943	245.399	242.830	0	745.627	2184.917	3275.562	4366.368	748.634	1402.262	2215.906	3305.606	0	0	0	0	169.884	253.475	255.199	666.801	89.368	1638.776	300.182	251.375	0	0	0	0	0.000	0	
