file	label	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity	soe
 bisse-iron.wav	v	0.133	132.07357162284163	338.194	1712.1	2577.971	108.4270001217669	101.63824061869977	92.1942039623213	91.25879561941309	86.50234943295088	88.66004755412335	74.97025952164708	71.21017952835419	109.89184429244035	109.65177232980972	89.8756231489417	108.83656260451262	89.09917366524441	80.33754533098389	46.722572173681485	52.31514484492286	96.52265281118208	6.788759503067126	9.444036656378472	17.168204502353802	21.924650688816016	19.766952567643543	3.7600799932928908	0.2400719626306369	19.776149180868018	1.0552816879277316	20.792670627195946	29.554298961456468	20.584	16.029763365748032	15.209319740252283	14.776336072301614	14.66467131431571	73.66289043114308	0
 bisse-iron.wav	v	0.134	132.1303141600386	338.742	1707.405	2569.158	108.47645738103978	101.8474647238873	94.14972432799041	91.41819017354092	87.14604236780013	89.32876798996503	74.60092266130337	69.38991471861304	109.9381528604539	109.83570307548496	91.87175105080397	109.02673029054097	89.81873256238003	81.13931502201294	46.64818485462508	52.18557902513872	95.91497275229628	6.62899265715248	7.697740395896886	17.058267207498858	21.330415013239644	19.14768939107475	5.21100794269033	0.10244978496893964	17.963952024680992	0.9114225699129292	20.119420298073862	28.79883783844096	19.418	16.13045985638218	15.388832537506685	15.022759345984355	14.925865928717187	73.72288651498722	0
 bisse-iron.wav	v	0.135	132.17309392977913	339.465	1703.213	2563.033	108.48146742587221	101.88697675949108	94.09162944349008	91.37768614698103	87.06582398474467	89.23548616416662	74.60092266130337	69.38991471861304	109.9381528604539	109.83570307548496	91.87175105080397	109.02673029054097	89.81873256238003	81.13931502201294	46.54626363683336	52.069619905333965	95.49522047422822	6.594490666381134	7.795347316000999	17.103781278891176	21.415643441127543	19.245981261705595	5.21100794269033	0.10244978496893964	17.963952024680992	0.9114225699129292	20.119420298073862	28.79883783844096	19.518	17.411849895779557	16.433244739046373	16.037279046151742	15.921407042431552	73.77263005844938	0
 bisse-iron.wav	v	0.136	132.20038182489316	340.17	1699.681	2559.408	108.48873235033503	102.03595941471032	95.4504886642857	91.42029659422334	87.45047538112817	89.48516269954249	74.32725630442589	69.90687442564825	109.94019114998422	109.94373057225002	93.28968827140999	109.10889107817638	90.27617154676967	81.43923106040744	46.44550260903851	51.97128179230114	95.24797534950754	6.452772935624708	6.585470750424619	17.068435756111683	21.038256969206856	19.003569650792542	4.420381878777633	-0.0035394222658027275	16.654042300840032	0.8313000718078314	19.66401960321454	28.50096008957678	19.796	17.184050634473845	16.22660129882744	15.76292965174626	15.643837378191673	73.81232011537995	0.039938756940523956
 bisse-iron.wav	v	0.137	132.21148548435335	340.668	1697.028	2558.401	108.4925855194556	102.06610676643955	95.40685552823696	91.3921309006207	87.39728435490278	89.4863069875872	74.32725630442589	69.90687442564825	109.94019114998422	109.94373057225002	93.28968827140999	109.10889107817638	90.27617154676967	81.43923106040744	46.37356883494404	51.89643045867042	95.18032964111931	6.426478753016056	6.659251238202586	17.100454618834902	21.095301164552822	19.006278531868404	4.420381878777633	-0.0035394222658027275	16.654042300840032	0.8313000718078314	19.66401960321454	28.50096008957678	19.18	17.36876118849652	16.423901223509173	15.847234999082538	15.704915793871661	73.84292269507114	0.039938756940523956
 bisse-iron.wav	v	0.138	132.20413027750033	340.846	1695.434	2560.353	108.45943022849642	102.10398984791544	96.28297494174646	91.34942153156015	87.59093330049504	89.30380748902273	74.42338917956693	72.65145736689995	109.90543761337105	109.96900264640836	94.1844772734993	109.07679652227179	90.49572395076709	81.19445644211864	46.346432203246415	51.8495585534563	95.31532294508287	6.355440380580973	5.821014906168983	17.110008696936262	20.868496928001377	19.155622739473685	1.7719318126669776	-0.06356503303730676	15.784525372909059	0.8286410910992572	19.409713662603963	28.710981171252413	19.571	17.936399917001964	16.98873816769865	16.36109096514966	16.216974100230306	73.86291152167294	0
 bisse-iron.wav	v	0.139	132.1755961259549	340.698	1694.847	2565.337	108.38841044347379	102.05214946946629	96.707905422837	91.2283689552199	87.60268345492284	88.74872415336682	74.56095264248998	75.5566015399543	109.83505179087163	109.92185631396289	94.60319192751471	108.94858930217977	90.50640056087742	80.51353371276994	46.36443105157959	51.8285293048051	95.65800555637408	6.3362609740075015	5.344244046629285	17.16004148825388	20.785726988550948	19.639686290106965	-0.9956488974643207	-0.08680452309125997	15.318664386448177	0.886462488691862	19.328651229994207	29.32151807810169	19.26	18.037480267227235	16.833284330302625	16.156739841389903	15.999752481293141	73.87331999720902	0
 bisse-iron.wav	v	0.14	132.12531031766537	340.307	1694.99	2572.736	108.3862477232331	102.03559609050745	96.73142035997762	91.2486341337707	87.62352051621676	88.9250188929984	74.56095264248998	75.5566015399543	109.83505179087163	109.92185631396289	94.60319192751471	108.94858930217977	90.50640056087742	80.51353371276994	46.415388796317025	51.82522638956812	96.16626818027119	6.3506516327256435	5.304175730529835	17.137613589462404	20.76272720701634	19.461228830234703	-0.9956488974643207	-0.08680452309125997	15.318664386448177	0.886462488691862	19.328651229994207	29.32151807810169	19.21	18.05666673779951	16.83749308679339	16.124925147350538	15.962961364370148	73.87408699159865	0
 bisse-iron.wav	v	0.141	132.05498175755574	339.768	1695.517	2581.357	108.27654995854562	101.93847695767582	96.75002375754862	91.06160694568989	87.47194669063818	88.28418523992627	74.75244567637867	79.05437268080462	109.72830194244696	109.84739568789435	94.58921141984747	108.73346552742075	90.3227109545416	79.6707113124213	46.48574895203968	51.8299818057243	96.75776180712765	6.338073000869798	5.188453200127199	17.214943012855727	20.80460326790744	19.992364718619342	-4.3019270044259486	-0.11909374544738682	15.258184268046875	0.9948364150262137	19.405590987905356	30.057590630025658	16.649	18.26997882213425	16.851420537646916	16.240183302081036	16.0970493149821	73.8652841998184	0
 bisse-iron.wav	v	0.142	131.95356872799303	339.118	1696.154	2589.917	108.27337126995116	101.9140321010039	96.78589909456444	91.09515010307851	87.5103365519573	88.48694080460893	74.75244567637867	79.05437268080462	109.72830194244696	109.84739568789435	94.58921141984747	108.73346552742075	90.3227109545416	79.6707113124213	46.56878233686921	51.83332415537159	97.33895249115591	6.359339168947258	5.128133006439455	17.178221166872646	20.76303471799386	19.78643046534222	-4.3019270044259486	-0.11909374544738682	15.258184268046875	0.9948364150262137	19.405590987905356	30.057590630025658	15.772	18.68769364469647	17.126776607027832	16.39256344560311	16.245977248771112	73.8475483404209	0
 bisse-iron.wav	v	0.143	131.83152188985062	338.292	1696.748	2597.399	108.12248226112149	101.72345903629704	96.4257637781553	90.82367461317665	87.19136177000736	88.92482719219741	74.90971092629627	82.33094767428142	109.58165134256868	109.68941707388014	94.18226537517855	108.41918490439042	89.95691345256594	79.92023289740693	46.67578942772146	51.83240119899409	97.8396913480477	6.399023224824447	5.297695258141744	17.29880764794484	20.93112049111413	19.197655068924078	-7.421236747985148	-0.10776573131145994	15.507151698701591	1.1624664381782566	19.624737890002734	29.661418445161743	16.281	19.411114057345596	18.081260459062506	17.271395666996085	17.092380653451677	73.82096714933637	0.038023458859290024
 bisse-iron.wav	v	0.144	131.68839149040042	337.154	1697.277	2603.117	108.11598159511445	101.67339593070923	96.49519004018576	90.88333025777742	87.25366533255875	89.09209888299482	74.62465813994638	82.33094767428142	109.58165134256868	109.68941707388014	94.18226537517855	108.41918490439042	89.95691345256594	79.92023289740693	46.827624666106	51.826508940152884	98.20964858918161	6.442585664405215	5.178205890523472	17.232651337337032	20.862316262555694	19.02388271211963	-7.706289534335042	-0.10776573131145994	15.507151698701591	1.1624664381782566	19.624737890002734	29.661418445161743	19.823	19.057062765587887	17.92575876253416	17.170957218058145	16.989240632465293	73.78645296591861	0.038023458859290024
 bisse-iron.wav	v	0.145	131.52225111458984	335.58	1697.846	2606.836	107.92082735145775	101.37455742393453	95.82026237906386	91.7875295006574	87.03468484964868	89.67605284127455	74.87361072829562	84.94496699841078	109.39636424802939	109.4668336909948	93.40480878055793	109.23979533879088	89.65235795872373	80.35788499269577	47.04398402608311	51.81837628823989	98.4303065646874	6.546269927523213	5.5542950448706705	16.133297850800346	20.88614250180906	18.24477451018319	-10.07135627011516	-0.07046944296541824	16.062024910436875	0.15656890923850142	19.74400628930566	29.038479255333613	18.093	18.690739644131533	17.80819757879836	16.999124239642217	16.824056745084235	73.7439365358546	0
 bisse-iron.wav	v	0.146	131.33108919131658	333.566	1698.693	2609.042	107.68030771223108	100.99821357625903	94.7968816702591	91.5511731118688	86.62952280379602	90.02225078413036	74.71325997847039	87.69675141782962	109.16917282523032	109.19404252411704	92.24556230707007	108.89529570494595	89.13545925428842	80.57198138171495	47.32730157640367	51.81455246127954	98.53534941493534	6.682094135972051	6.201331905999936	16.129134600362278	21.050784908435062	17.65805692810072	-12.983491439359227	-0.024869698886718083	16.948480217046964	0.27387712028436795	20.0337135709419	28.59719144351537	18.694	18.614855669783385	17.380398745027286	16.657766385017364	16.479467788202612	73.69334577941945	0
 bisse-iron.wav	v	0.147	131.12185736541534	331.287	1700.12	2610.99	107.66480596335518	100.87696878087354	94.7487644808796	91.67472653534722	86.76161359281718	90.1527101109091	74.71325997847039	87.69675141782962	109.16917282523032	109.19404252411704	92.04158305024306	108.89529570494595	89.13545925428842	80.57198138171495	47.65374348493951	51.82478439133264	98.61676279466202	6.787837182481638	6.128204299993939	15.99007942800796	20.903192370537994	17.51209585244608	-12.983491439359227	-0.024869698886718083	17.152459473873975	0.27387712028436795	20.0337135709419	28.59719144351537	18.948	18.026121813590517	16.98253642164381	16.23564134522379	16.073845220327662	73.63364124467141	0
 bisse-iron.wav	v	0.148	130.89197586055639	329.028	1702.322	2614.252	107.3785208370492	100.44114552660825	93.33633867652897	91.42382829592665	86.1575857804396	90.15380623574728	75.06359094892927	90.15493044096671	108.89794144880086	108.87674197465385	90.47820830983392	108.52133027029502	88.39226839017729	80.42948556620107	47.9793517978842	51.854416140484275	98.78696052840314	6.937375310440942	7.104806850079285	15.95469254112254	21.22093505660959	17.224714601301912	-15.091339492037434	0.021199474147010733	18.398533664819936	0.3766111785058399	20.50567305862357	28.468455882599798	17.541	17.980023558707074	16.813544852666563	16.086349003139606	15.919155583363963	73.56769060686112	0
 bisse-iron.wav	v	0.149	130.64257556566994	327.044	1705.206	2620.089	107.36631791817499	100.34457760210421	93.46050243238473	91.53178560088284	86.28896640254796	90.32503220735754	75.06359094892927	90.15493044096671	108.89794144880086	108.87674197465385	90.47820830983392	108.52133027029502	88.39226839017729	80.42948556620107	48.26291667624718	51.90111233886528	99.13753224994055	7.021740316070776	6.88407516971948	15.834532317292144	21.07735151562703	17.041285710817448	-15.091339492037434	0.021199474147010733	18.398533664819936	0.3766111785058399	20.50567305862357	28.468455882599798	16.96	18.119805201949806	16.85524250701968	16.156508816395075	15.984839273250046	73.49418299255545	0
 bisse-iron.wav	v	0.15	130.38268090151908	325.449	1708.345	2629.024	107.03370232707739	99.9017202432259	91.30450417335466	91.19986806024227	85.61100099117165	90.20800820504431	76.14555611042525	92.06368161195648	108.57372201553017	108.50046434153629	88.23334143780711	108.10332975849343	87.60132865271038	80.101588222348	48.485390528998906	51.953984560262555	99.71016808263398	7.131982083851497	8.597216069871237	15.833834266835126	21.422701335905742	16.825694122033084	-15.918125501531236	0.07325767399387928	20.267122903729174	0.4703922570367354	20.972393362819787	28.472133793182167	16.395	17.957740511101573	16.75282550562611	15.985296301855714	15.79780915543031	73.41339819178954	0
 bisse-iron.wav	v	0.151	130.11151147025595	324.192	1711.114	2640.676	107.02872487487015	99.86245014006641	91.36159593563396	91.2664540746283	85.70168951378318	90.46320479491534	76.14555611042525	92.06368161195648	108.57372201553017	108.50046434153629	88.23334143780711	108.10332975849343	87.60132865271038	80.101588222348	48.65314113682912	51.99469388683614	100.47940127901725	7.166274734803736	8.500854204432457	15.76227080024185	21.32703536108697	16.56552007995481	-15.918125501531236	0.07325767399387928	20.267122903729174	0.4703922570367354	20.972393362819787	28.472133793182167	15.837	18.013442682681248	17.24160812394588	16.420390993875728	16.20452680118185	73.3267959361111	0.03604297942726681
 bisse-iron.wav	v	0.152	129.8203567038433	323.143	1712.884	2653.733	106.65862273848734	99.40457073468988	88.21711352449434	90.84796057271535	84.69365604617673	90.08272073449061	76.77651664696837	93.27962469973336	108.20617541740936	108.0622068434836	85.05477161523844	107.63089230902027	86.52457039437436	79.4322601610969	48.78513191104483	52.00333519394832	101.34945669076073	7.2540520037974545	11.187457210195547	15.810662165771987	21.96496669231061	16.57590200399673	-16.503108052764986	0.14396857392576123	23.007435228245157	0.5752831083890868	21.68160502303499	28.77391525631245	18.229	18.380985070982806	17.31165024820796	16.454520124529722	16.259976793729958	73.23599248906176	0.03604297942726681
 bisse-iron.wav	v	0.153	129.53354631476466	322.206	1713.211	2666.208	106.25823154551804	98.88359762193872	86.69433378125738	90.8177987129687	83.28527348310053	89.34573677971434	76.74011243726989	93.6967025367897	107.80746687377116	107.55353557797747	83.5081652260757	107.55353557797747	85.06817072970728	78.40105572326993	48.900033625747625	51.97029256818913	102.18252664596386	7.374633923579324	12.189263840681335	15.440432832549348	22.97295806241752	16.9124947658037	-16.956590099519815	0.25393129579369145	24.045370351901767	0.25393129579369145	22.739296144063886	29.406411150501228	18.414	18.048001471574146	17.043822058342695	16.235641486913703	16.05240371343587	73.14040210658409	0
 bisse-iron.wav	v	0.154	129.24386973861806	321.397	1712.034	2676.324	106.2577731114368	98.88144042149887	86.70495129802596	90.85707741456346	83.31085572014985	89.60901035416981	76.74011243726989	93.6967025367897	107.80746687377116	107.55353557797747	83.5081652260757	107.55353557797747	85.06817072970728	78.40105572326993	48.9938839006268	51.89274360202484	102.84426525229169	7.376332689937939	12.176489123472905	15.400695696873342	22.94691739128696	16.648762757266994	-16.956590099519815	0.25393129579369145	24.045370351901767	0.25393129579369145	22.739296144063886	29.406411150501228	16.99	19.101526331293606	17.786780257618	16.705710229737996	16.50505170608184	73.03968425858159	0
